뉴스제목,주가변동
"위메이드 ""中 란샤정보기술, 저작권 침해 소송 철회""",1
"알테오젠, 식약처에 ALT-BB4 임상시험 1상 계획 신청",1
아시아 주요 증시 동향(12월 23일),1
코스피 1% 가까이 상승..환율도 올라,1
한미과학기술학술대회에 우승한 스타트업 리스틀리,1
"매드팩토, 300억원 규모 제3자배정 유상증자 결정",1
"현대모비스, 아산공장 생산 중단..""완성차 적정 재고 유지 정책""",1
"LG에너지솔루션-솔루스첨단소재, 배터리동맹 맺는다",1
"23일, 기관 코스닥에서 지놈앤컴퍼니(-14%), 석경에이티(+30%) 등 순매도",1
"23일, 코스닥 외국인 순매도상위에 제약 업종 6종목",1
"23일, 코스닥 기관 순매수상위에 IT부품 업종 4종목",1
"23일, 코스닥 외국인 순매수상위에 연구·개발 업종 6종목",1
"23일, 기관 거래소에서 KODEX 200선물인버스2X(-2.88%), KODEX 코스닥150 레버리지(-1.24%) 등 순매도",1
"23일, 외국인 거래소에서 KODEX 200(+1.42%), KODEX MSCI Korea TR(+1.48%) 등 순매도",1
"23일, 거래소 기관 순매수상위에 전기,전자 업종 3종목",1
"23일, 외국인 거래소에서 엔씨소프트(+2.66%), SK하이닉스(+3.11%) 등 순매수",1
"현대모비스, 아산공장 생산 중단",1
"네이버 ""라인, Z홀딩스 흡수합병 결정""",1
울고 싶은 알리바바 주주들.. 반독점 조사 소식에  12% 하락,1
"'산타 랠리' 코스피 사상 처음으로 2,800선 돌파",1
"美 차티스트 ""내년 초 S&P500지수 최대 4000까지 상승""",1
NH투자증권,1
아시아 주요 증시 동향(12월 24일),1
"""코스피 3000 간다"", MB·박근혜 발언 재조명",1
"증권사 지점 합치고, 없애고..고객 서비스 문제 없나?",1
24일 장 마감 후 주요 종목뉴스,1
"엔지스테크널러지, 멜콘 지분 매각",1
"거래소, 경남제약헬스케어 불성실공시법인 지정 예고",1
"24일, 코스닥 기관 순매도상위에 반도체 업종 7종목",1
"24일, 외국인 코스닥에서 제넥신(+4.19%), 엠씨넥스(-1.13%) 등 순매도",1
"24일, 코스닥 기관 순매수상위에 연구·개발 업종 4종목",1
"24일, 외국인 코스닥에서 알테오젠(+4.12%), 메드팩토(+7.99%) 등 순매수",1
"24일, 거래소 기관 순매도상위에 전기,전자 업종 4종목",1
"24일, 외국인 거래소에서 솔루스첨단소재(-9.32%), 삼성전자우(+4.15%) 등 순매도",1
"24일, 기관 거래소에서 삼성전자(+5.28%), SK하이닉스(+1.72%) 등 순매수",1
"24일, 거래소 외국인 순매수상위에 의약품 업종 5종목",1
장 마감 후 기업공시,1
거래소 31일 휴장..내년 1월 4일 오전 10시에 문 연다,1
"키움증권, 이인숙 소비자보호팀 부장 승진 외",1
"NH투자증권, 김동운 이사대우 승진 외",1
경남제약헬스케어 불성실 공시법인 지정예고,1
"한투-우리은행, '협업 강화' 온택트 협약",1
"퓨전, 타법인 출자증권 양도 결정 보류",1
"이트론, 전환사채 취득 후 재매각",1
유가증권·코스닥 투자주체별 매매동향(12월 24일-최종치),1
코스닥 기관·외국인·개인 순매수·도 상위종목(12월 24일-최종치),1
유가증권 기관·외국인·개인 순매수·도 상위종목(12월 24일-최종치),1
2806.86.. 코스피 '가보지 않은 길',1
뉴욕증시 3대지수 사상 최고..경기부양 법안 서명 효과,1
"뉴욕증시, 트럼프 부양책 서명에 상승 출발..3대지수 최고치 경신",1
"독일 보건장관 ""내년초부터 화이자 백신 추가생산..생산량 대폭 확대될 것""",1
브레이크 없는 巨與 경제·법치 뒤흔든다,1
"BGF그룹, 사우스스프링스CC 판다",1
"K-유니콘 프로젝트, 투자 유치·매출 상승..일자리도 창출",1
마켓컬리·카뱅 사고파는 비상장주식 플랫폼 '서울거래소' 개설,1
"증시호황에 자문·일임 계약 급증..K1·레이크자문 선전, 파운트·에임 적자",1
선런·서노바·하논 암스트롱..美 월가가 꼽은 유망 친환경주,1
28일 장 마감 후 주요 종목뉴스,1
대림건설 / 셀트리온 / 대덕,1
"코스피 또 역대 최고치..2,808.6 마감",1
"코스피, 29일 현금배당락지수 44P 내린 2764.33 추정",1
"빅히트, 여자친구·세븐틴 품고 '빅텐트'..올해 빅딜 잇따라 터져",1
"힐세리온 ""3년내 뇌졸중 스마트패치 상용화 목표""",1
내일 주가 급락(?)..배당락 효과 -44.27포인트 추정,1
아시아 주요 증시 동향(12월 28일),1
"""이 종목 갑니다""..불법금융투자업체 활개 '소비자 주의보'",1
코스피 또 사상 최고치..양도세 회피 개인 '팔자',1
장 마감 후 기업공시,1
"거래소, GV 채권자 파산신청설 조회공시 요구",1
"28일, 기관 코스닥에서 KMH(-29.96%), 하나기술(+2.78%) 등 순매도",1
"28일, 외국인 코스닥에서 셀트리온제약(+7.21%), 서진시스템(-1.58%) 등 순매도",1
"28일, 코스닥 기관 순매수상위에 연구·개발 업종 6종목",1
"28일, 코스닥 외국인 순매수상위에 연구·개발 업종 3종목",1
"28일, 거래소 기관 순매도상위에 금융업 업종 4종목",1
"28일, 거래소 외국인 순매도상위에 전기,전자 업종 4종목",1
"28일, 거래소 기관 순매수상위에 전기,전자 업종 3종목",1
"28일, 외국인 거래소에서 셀트리온(-4.03%), 신풍제약(-5.46%) 등 순매수",1
"거래소, GV에 채권자에 의한 파산신청설 조회공시 요구",1
"뉴욕증시, 美 부양책 낙관론 지속 상승 출발",1
"산타랠리는 계속된다, 다우·나스닥 상승 출발",1
투자 실패 확률을 줄이는 세 가지 지혜,1
"해덕파워웨이, 상장폐지..1월 정리매매",1
행남사 거래정지 해제,1
해덕파워웨이 거래정지 해제,1
아리온 불성실공시법인 지정,1
뉴파워프라즈마 불성실공시법인 지정,1
KB증권 조직개편..소비자보호·ESG 강화 '초점',1
동학개미 역대 최대 매수..바스켓 '삼성전자'로 채웠다,1
장 초반 일제히 상승세..英FTSE 2.63%↑,1
장 마감 후 기업공시,1
아시아 주요 증시 동향(12월 29일),1
"하이투자증권, PF·IB 중점 직제개편..김진영 사장 승진",1
"29일, 기관 코스닥에서 셀트리온헬스케어(+6.67%), 메드팩토(+3.83%) 등 순매도",1
"29일, 외국인 코스닥에서 셀트리온제약(-0.87%), 메지온(+0.8%) 등 순매도",1
"29일, 기관 코스닥에서 지트리비앤티(+14.38%), 솔브레인홀딩스(-0.22%) 등 순매수",1
"29일, 거래소 기관 순매도상위에 전기,전자 업종 4종목",1
"29일, 코스닥 외국인 순매수상위에 통신장비 업종 5종목",1
"29일, 거래소 외국인 순매도상위에 전기,전자 업종 6종목",1
"29일, 거래소 기관 순매수상위에 화학 업종 3종목",1
"29일, 외국인 거래소에서 카카오(+3.08%), 삼성SDI(+7.51%) 등 순매수",1
29일 장 마감 후 주요 종목 뉴스,1
"신한금융투자, 금융상품 사후관리 전담조직 신설",1
"우원개발, 두산중공업과 468억원 규모 고속국도 건설 계약",1
두산만 '안정적' 상향..두중·인프라코어 '불확실검토' 유지,1
배당락에도 거침없이 하이킥..코스피·코스닥 최고치,1
우원개발 두산중공업과 468억원 계약체결,1
"한국테크놀로지그룹, 새 사명 '한국앤컴퍼니'..법적대응은 계속",1
파크시스템스 삼성전자 주식회사와 17억원 계약체결,1
코스피 사상 최고가 달성..2020 증시 화려한 폐장식,1
"""중국-EU, 투자협정 체결 원칙적으로 합의""",1
"비케이탑스, HMR '팥고당' 완제품 론칭..신사업 본격화",1
'지옥에서 천당으로' 코스피 2배 껑충..새해엔 3천 정조준,1
- 20:00,1
코스피 사상 최고치 '축포'..화려한 피날레,1
"한기평, 한국자산신탁·하나자산신탁 등급전망 '상향'",1
2021 신축년 새해 '불마켓' 예상..유망섹터는?,1
"'5000억' 옵티머스 펀드, 10%만 돌려받는다",1
"2020년 코스피, 30.8%↑..사상 최고치로 화려한 폐장",1
동학개미·빚투.. 증권사 4분기 '好好',1
아시아 주요 증시 동향(12월 30일),1
"SNK 인수하는 EGDC, 외국인투자등록증 발급받았다",1
30일 장 마감 후 주요 종목 뉴스,1
"동학개미, 많이 사고 잘 샀다..44% 오른 전기전자 14조 매수",1
"CJ푸드빌, 등급 전망 '부정적' 하향",1
"30일, 기관 코스닥에서 셀트리온헬스케어(-2.92%), 알테오젠(+1.41%) 등 순매도",1
"30일, 외국인 코스닥에서 셀트리온헬스케어(-2.92%), 씨젠(-3.16%) 등 순매도",1
"30일, 기관 코스닥에서 동진쎄미켐(+5.95%), 녹십자랩셀(+5.86%) 등 순매수",1
"30일, 코스닥 외국인 순매수상위에 반도체 업종 10종목",1
"30일, 거래소 기관 순매도상위에 전기,전자 업종 4종목",1
"30일, 거래소 외국인 순매도상위에 전기,전자 업종 5종목",1
"30일, 거래소 기관 순매수상위에 화학 업종 3종목",1
"30일, 거래소 외국인 순매수상위에 서비스업 업종 5종목",1
'IPO 전성기'..공모가 대비 주가상승률 최근 10년來 최고,1
장 마감 후 기업공시,1
시총순위 10대그룹 지각변동..카카오 들고 신세계 밀렸다,1
"코로나1년 코스피, 사상 최고가 마감",1
코스피 2873.47.. 새 역사 쓴 황소장,1
"아듀, 2020년 증시",1
"美 뉴욕증시, S&P500지수 장중 '최고치' 기록하며 2021년 출발",1
"美 S&P500지수, 장중 최고치 찍으며 새해 출발",1
"새해 첫날부터 최고가..코스피 2,900 넘었다",1
"새해 첫 거래일 코스피 시가총액, 사상 첫 '2000조원' 돌파",1
"증권사, 신년사 키워드 '디지털 전환 ·ESG 경영'",1
새해 첫날 코스피 최고가 경신..현대위아 상한가·삼성전자 신고가,1
한국제7호스팩 거래정지,1
"불붙은 코스피..새해 첫날 2,900 넘었다",1
"디지탈옵틱, 노블바이오 외 1인으로 최대주주 변경",1
"디바이스이엔지, 228억원 규모 디스플레이 제조장비 공급계약",1
"GV, 채권자에 의한 파산신청 확정된 바 없어..",1
장 마감 후 기업공시,1
아시아 주요 증시 동향(1월 4일),1
"04일, 기관 코스닥에서 셀트리온헬스케어(-7.18%), 알테오젠(-4.01%) 등 순매도",1
"04일, 외국인 코스닥에서 셀리버리(+2.28%), 동진쎄미켐(+1.37%) 등 순매도",1
"04일, 코스닥 기관 순매수상위에 반도체 업종 3종목",1
"04일, 코스닥 외국인 순매수상위에 제약 업종 5종목",1
"04일, 거래소 기관 순매도상위에 전기,전자 업종 3종목",1
"04일, 거래소 외국인 순매도상위에 전기,전자 업종 8종목",1
"04일, 기관 거래소에서 SK하이닉스(+6.33%), SK이노베이션(+21.58%) 등 순매수",1
"04일, 외국인 거래소에서 LG화학(+7.89%), 현대차(+8.07%) 등 순매수",1
6주째 오른 휘발윳값..지난주 전국 평균 1천413.5원,1
네스엠 불성실 공시법인 지정예고,1
한스바이오메드 생산중단,1
"美 스트리밍 업체 로쿠, 유명 배우 출연하는 독점 콘텐츠 공급 받나",1
"삼양통상, 군포공장서 코로나 확진자 발생..15일까지 생산중단",1
"삼양통상, 코로나19 확진자 발생으로 군포공장 생산 중단",1
"이영창 신한금융투자 사장 ""디지털 패러다임 선도할 것""",1
"거래소 ""박셀바이오 주가 급등에 거래정지될 수도""",1
4일 장 마감 후 주요 종목 뉴스,1
"뉴욕증시, 민주당 조지아 선거 승리에 혼조세 출발",1
미 상하원 민주당 장악 가능성 커지면서 증시 혼조세,1
기관·외국인 비켜..코스피 주인공 된 동학개미,1
유로존 11월 PPI 전월 대비 0.4%↑,1
동학 개미의 새 역사..코스피 장중 사상 첫 3000선 돌파,1
"이혜훈 ""주가 3,000 상황 위험..샴페인 터뜨릴 때냐""",1
"코스피 장중 첫 3,000 돌파..주역은 '동학개미'",1
"증선위, '회계기준 위반' 뉴보텍 등 제재",1
"증선위, 회계기준 위반 2개사 제재",1
일본 주요기업 주가(1/6),1
코스피 장중 첫 3000 돌파.. 개인투자자 2조원 순매수,1
6일 장 마감 후 주요 종목뉴스,1
"증선위, '회계 위반' 뉴보텍 과징금 제재",1
거래소 종합검사 '공매도'에 초점둘듯,1
장 마감후 기업공시,1
아시아 주요 증시 동향(1월 6일),1
"해외서 잘 나가는 부탄가스 '맥스'.. 대륙제관, 6% 상승 마감",1
"BTIG ""올해는 종목장 펼쳐진다..우버·사이먼프로퍼티 등 10개 주목""",1
"동학개미 '패닉 바잉'..""3,500 간다"" vs ""거품 꺼질것"" 전망 엇갈려",1
"유니테스트, 10억원 규모 자사주 처분..직원 주식교부",1
"KG케미칼, 농협과의 2020년 화학비료 계약액 310억→112억원 정정",1
"티앤엘, 78억원 규모 경기 용인 토지·건물 양수",1
'맛만 본 코스피 3000 시대' 안착 위한 조건은..,1
"코스피 3000 시대.. K증시, 새로운 길을 밟다",1
"""단기 과열 맞지만.. 유동성 풍부해 추가 상승 여력 충분""",1
2023년부터 주식양도소득 5000만원 넘으면 과세,1
시가총액 1~4위 주식 일제히 신고가,1
원망스런 코로나.. 호황에도 썰렁한 여의도,1
'영끌 자금' 물밀듯이 들어온다.. 주식 쓸어담는 개미군단,1
코스피 3000 찍었는데..레벨업하려면 'MSCI 선진시장' 들어가야,1
"뉴욕증시, 바이든 승리 확정·실업 지표 양호 상승 출발",1
美 주간 신규실업 감소폭 제한..머나먼 고용 회복,1
"3만8000달러 뚫은 비트코인, 테슬라 시가총액 넘었다",1
내부 마찰? 번아웃?.. 케이뱅크 이문환 행장 돌연 사임,1
"""내 주식만 왜 이래?"".. 풍년거지 된 개미들 들으시오",1
"나녹스-USARAD, 전략적 제휴 강화..""첨단 영상의료 서비스""",1
"또 최고치 찍은 코스피 3,000 안착..상승세 언제까지",1
"""'블루웨이브'에 태양광 등 ESG 투자 탄력 받는다""",1
장 마감 후 기업공시,1
아시아 주요 증시 동향(1월 7일),1
7일 장 마감 후 주요 종목 뉴스,1
일본 주요기업 주가(1/7),1
"거래소, 이매진아시아·에이팸 상장폐지 결정..정리매매 11일부터",1
삼천피·규제에도..동학개미 여전한 '곱버스' 사랑,1
"외인·기관이 밀었다, 논스톱 3000",1
"3000시대 연 코스피, 최근 상승률 G20 국가 중 1위",1
비트코인 4100만원 넘었다..11일 만에 1천만원 올라,1
"하나제약, 전신마취제 '레미마졸람' 국내 품목허가 획득",1
펀드에서 ETF로..52조원 ETF 시장 이끄는 개인투자자,1
1457 → 3000 돌파 단 7개월.. 증시 상승률 30.8% 'G20 1위',1
"07일, 기관 코스닥에서 오스코텍(-21.42%), 메드팩토(-4.95%) 등 순매도",1
"07일, 코스닥 외국인 순매도상위에 제약 업종 7종목",1
"07일, 기관 코스닥에서 셀트리온헬스케어(+2.93%), 에코프로(+5.51%) 등 순매수",1
"07일, 외국인 코스닥에서 셀트리온헬스케어(+2.93%), 피엔티(+8.78%) 등 순매수",1
"07일, 거래소 기관 순매도상위에 서비스업 업종 3종목",1
"07일, 거래소 외국인 순매도상위에 전기,전자 업종 7종목",1
"07일, 기관 거래소에서 삼성전자(+0.85%), SK(+8.42%) 등 순매수",1
"07일, 외국인 거래소에서 KODEX MSCI Korea TR(+2.09%), 하나금융지주(+5.9%) 등 순매수",1
"미래에셋대우, 초대형IB 진면목 선보인다..발행어음 넘어 IMA까지",1
저축은행 M&A 규제완화..'영업구역 확대 합병'에 무게,1
LG에너지솔루션 IPO 본격화..주관사 선정 입찰제안서 발송,1
'최대어' LG에너지솔루션 IPO 본격 착수,1
"한화그룹, 쎄트렉아이 인수 검토..장 막판 주가 ↑",1
"이동걸 산은 회장 ""쌍용차 흑자 전까지 쟁의 행위 중단해야'",1
"70대 할머니 ""두장 어치 사주세요"".. 2조원 사들인 개미들",1
'몸 값 100조' LG에너지솔루션 IPO 속도..증권사에 RFP발송,1
연은 총재들 양적완화 조기축소 시사..유동성 랠리 막내리나,1
12일 장 마감 후 주요 종목 뉴스,1
"LG에너지솔루션, 상장 절차 돌입..몸값 100조 기대",1
이틀새 0.8% 하락..조정다운 조정 없는 '동학개미의 코스피',1
금융당국 '공매도 재개' 공식화에 논란 가열,1
"모건스탠리 ""니오·텐센트 투자 의견 하향조정""",1
"고려신용정보, 행복드림금융대부 주식 20억원에 추가취득",1
코넥스 120개 종목 거래..거래대금 1위 '툴젠',1
일본 주요기업 주가(1/12),1
아시아 주요 증시 동향(1월 12일),1
장 마감 후 기업공시,1
"12일, 코스닥 기관 순매도상위에 제약 업종 4종목",1
"12일, 코스닥 외국인 순매도상위에 기계·장비 업종 3종목",1
"12일, 기관 코스닥에서 에코프로(-1.12%), CJ ENM(+5.69%) 등 순매수",1
"12일, 코스닥 외국인 순매수상위에 반도체 업종 7종목",1
"12일, 거래소 기관 순매도상위에 전기,전자 업종 5종목",1
"12일, 외국인 거래소에서 삼성전자우(-1.23%), 삼성전자(-0.44%) 등 순매도",1
"12일, 기관 거래소에서 롯데케미칼(+8.87%), KODEX 인버스(+0.78%) 등 순매수",1
"12일, 외국인 거래소에서 TIGER MSCI Korea TR(-0.56%), 카카오(+0.99%) 등 순매수",1
유가증권·코스닥 투자주체별 매매동향(1월 12일-최종치),1
"에코프로, 지난해 4Q 영업익 252억원..전년동기比 406.3% ↑",1
현대·기아차도 ESG채권 발행..그린본드로 미래차 투자 재원 확보,1
"에코프로비엠, 지난해 4Q 영업익 146.6억원..전년동기比 799.4%↑",1
코스닥 기관·외국인·개인 순매수·도 상위종목(1월 12일-최종치),1
"비밀번호 찾을 기회 단 두번.. 美남성, 2600억원 비트코인 날릴 위기",1
"라가르드 ECB 총재 ""비트코인 돈세탁에 악용..글로벌 규제 필요""",1
"김정주, 머스크의 꿈에 힘 보탰다..스페이스X에 175억 투자",1
"골드만삭스 ""美증시 곧 추가 조정..길게 보면 더 오른다""",1
"박현주 미래에셋 회장, 14일 유튜브 투자미팅",1
"헬릭스미스, 874억원 규모 CB 만기전 취득 후 소각",1
13일 장 마감 후 주요 종목 뉴스,1
아시아 주요 증시 동향(1월 13일),1
4일간 7조.. 기관들 줄기찬 매도 공세,1
"박현주 미래에셋 회장, 유튜브로 투자미팅 최초 공개",1
미래에셋 박현주 회장이 말하는 투자 지혜..온라인 공개,1
배당수익률이 9%가 넘는 美 종목이 있다고?,1
장 마감 후 기업공시,1
"13일, 기관 코스닥에서 쎄트렉아이(-6.31%), 셀트리온헬스케어(-1.28%) 등 순매도",1
"13일, 외국인 코스닥에서 셀트리온헬스케어(-1.28%), 에스티팜(-3.83%) 등 순매도",1
"13일, 코스닥 기관 순매수상위에 IT부품 업종 5종목",1
"13일, 외국인 코스닥에서 에스엠(+5.87%), 씨젠(+1.5%) 등 순매수",1
"13일, 기관 거래소에서 삼성전자(-0.99%), 현대차(-0.77%) 등 순매도",1
"13일, 거래소 외국인 순매도상위에 전기,전자 업종 5종목",1
"13일, 거래소 기관 순매수상위에 화학 업종 3종목",1
"13일, 거래소 외국인 순매수상위에 금융업 업종 8종목",1
"국민연금, 해외증권실 이원화",1
"새마을금고중앙회, 20조 대체투자 불리기",1
주식형펀드 깨서 대형주 직접 샀다.. 동학개미 '펀드런',1
미래에셋 'TIGER K-뉴딜 ETF' 순자산 1조 돌파,1
새해 첫주 부자들은 'KODEX레버리지' 많이 매수했다,1
"'유동성 폭발' 회사채, 뭉칫돈 1조씩 유입",1
미래에셋 박현주 회장에게 듣는 투자 전략..유튜브서 최초 공개,1
"SK E&S, 'AA'로 하향..""재무안정성 개선폭 제한적""",1
테라사이언스 거래정지 해제,1
믿었던 삼성전자·현대차 급락에..'쩐의 전쟁' 동학개미 울상,1
"비트코인, 재차 3만7000달러 회복..""4만달러 돌파가 변곡점""",1
美금리 상승에 亞통화값 추락?..겁낼 필요없는 까닭,1
쿠팡 상장 이슈로 주가 반등한 이마트..살까? 말까?,1
"월가 애널리스트가 꼽은 '최선호 종목'..Talos,Twilio, SI-Bone에 주목하라",1
- 20:00,1
사모펀드 부실 사태에 사모펀드 신규펀드 60.6% 급감,1
아시아 주요 증시 동향(1월 18일),1
"장외시장 진단키트 대장株 오상헬스케어, 상장 철회에 '급락'",1
이재용 부회장 실형 선고에 삼성그룹株 시총 28조 원 '증발',1
2019년 구글이 태양광·풍력 프로젝트 20억 달러 쓴 이유는?,1
"삼부토건, 187억원 규모 안양관양 관악로 우회도로 개설공사 수주",1
"삼성그룹주 시총 28조 증발 '개미 곡소리'..코스피 3,000선 위태",1
"S&P, 한국전력 자체신용도 'bbb'로 한 단계 상향",1
"18일, 코스닥 기관 순매도상위에 반도체 업종 4종목",1
"18일, 외국인 코스닥에서 엘앤에프(-3.74%), 오스코텍(-10.77%) 등 순매도",1
"18일, 기관 코스닥에서 원익IPS(-2.05%), 컴투스(-1.78%) 등 순매수",1
"18일, 외국인 코스닥에서 셀트리온헬스케어(-2.93%), 휴젤(+3.6%) 등 순매수",1
"18일, 기관 거래소에서 TIGER MSCI Korea TR(-1.96%), KODEX MSCI Korea TR(-3.04%) 등 순매도",1
"18일, 거래소 외국인 순매도상위에 전기,전자 업종 4종목",1
"18일, 기관 거래소에서 삼성전자(-3.41%), 기아차(+0.56%) 등 순매수",1
"18일, 거래소 외국인 순매수상위에 서비스업 업종 4종목",1
장 마감 후 기업공시,1
"제너셈, 12억원 규모 특허권 침해금지·손해배상 피소",1
"청보산업, 대표이사 안상욱→이호준 씨로 변경",1
"피씨엘, 1억5300만원 규모 의료기기 공급 계약",1
"수성, 문규 사외이사 신규선임",1
18일 장 마감 후 주요 종목 뉴스,1
유가증권·코스닥 투자주체별 매매동향(1월 18일-최종치),1
코스닥 기관·외국인·개인 순매수·도 상위종목(1월 18일-최종치),1
허니문 랠리 기대감 속 뉴욕 증시 상승 출발,1
주식투자할 때 감사보고서부터 보세요,1
"아크인베스트 우주 ETF 출시에 들뜬 월가..""우주기업 IPO 큰 장 선다""",1
"'로고' 바꾼 기아車, 9년만에 8만원 돌파..질주 원동력은",1
비트코인 쉬는 틈에..이더리움 1430달러 넘어 '사상최고',1
비트코인 추가 상승도 가능하다?..4조원 옵션 만기 '코앞',1
"'국민톡' 성공신화 김범수, 가족·친척에 주식 1452억 나눠줬다",1
"불법 공매도 벌금강화·개인 참여 확대..""공매도 재개 금융위 결정사항""",1
광고성글에 또 낚이셨나요?.. 보험 한번에 해결하세요!,1
"김범수 카카오 의장, 가족 등에 33만주 증여 '1452억원 상당'",1
"미래에셋운용, 연기금투자풀 운용사 선정",1
코스피 2.6% 급등..삼성전자 하루 만에 반등,1
"기아차, 시간외서 상한가..애플카 호재에 '껑충'",1
아시아 주요 증시 동향(1월 19일),1
1조 수출 번복 엘아이에스..벌점 9.5점·하루 거래정지 결정,1
엘아이에스 거래정지,1
엘아이에스 불성실공시법인 지정,1
"카카오 김범수, 아내·자녀 등에 1452억 상당 주식 증여",1
"김범수 카카오 의장, 가족에 1,452억 주식 증여",1
하루만에 벗어난 JY 구속 악재..삼성그룹주 일제 상승,1
장 마감후 기업공시,1
'A급 회사채' 투심 증명한 신세계푸드..경쟁률 4.7대 1 '흥행',1
"19일, 코스닥 기관 순매도상위에 반도체 업종 8종목",1
"19일, 외국인 코스닥에서 아프리카TV(+1.04%), 삼천당제약(-0.6%) 등 순매도",1
"19일, 기관 코스닥에서 CJ ENM(+4.15%), 알테오젠(+4.04%) 등 순매수",1
"19일, 코스닥 외국인 순매수상위에 제약 업종 5종목",1
"19일, 거래소 기관 순매도상위에 서비스업 업종 3종목",1
"19일, 외국인 거래소에서 SK하이닉스(+0.38%), SK이노베이션(+6.93%) 등 순매도",1
"19일, 거래소 기관 순매수상위에 전기,전자 업종 3종목",1
"19일, 외국인 거래소에서 삼성전자(+2.35%), 현대차(+8.51%) 등 순매수",1
"골드만삭스 ""조정 받겠지만 약세장 돌입 아냐..저가매수 기회""",1
"""한진 경영에 참여하겠다""..압박나선 HYK파트너스",1
文대통령 방문소식에..SK 주주들 신났다,1
"2개월 만에 열린 라임 판매사 제재 논의 결론 못내.. ""추가 사항 확인""",1
"라임 펀드 판매사 제재, 결론 또 못 냈다..차기 증선위로 유보",1
동학개미 곳간은 마르지 않는다?..1조 매도 하루만에 1.4조 매수,1
"증선위, 라임증권사 제재 결론 또 못내..""추가사항 확인필요""",1
"'라임펀드' 판매사, 제재 결론 못내려..차기 증선위서 재논의",1
"""이더리움, 지금보다 7배 더 뛰어 1만달러 넘을 수 있다""",1
4000만원 '비트코인' 상승장에 찬물 끼얹나,1
"""국내 수혜주 찾아라"".. 친환경·배터리 사업 날개달까",1
"달러 약세 속, '한국 증시' 랠리 기대감 커지나",1
동학개미 공세에 입장 바뀐 금융위..공매도 금지 더?,1
"경남제약헬스케어, 불성실공시법인 지정",1
"HYK ""한진 경영에 참여하겠다""",1
"예탁원, '벤처넷' 우선협상대상자 선정..9월 서비스 오픈",1
"대한제강, 공정위 과징금 346억 부과 받아",1
"HYK파트너스, ㈜한진 두번째 압박 들어간다..주주제안서도 공개",1
아시아 주요 증시 동향(1월 20일),1
"넷플릭스, 시간 외 거래서 급등..""전분기 실적 예상 밖 선전""",1
"씨앤투스성진, 청약 경쟁률 674대 1..4만7000명 참여",1
장 마감 후 기업공시,1
"바이든 행정부 자국우선 주의 속 '동맹복원'..""美 의회 네트워킹 강화해야""",1
"네이버 라인, 소프트뱅크 Z홀딩스 지분 인수..라인-야후 3월 통합",1
"20일, 코스닥 기관 순매도상위에 반도체 업종 5종목",1
"20일, 외국인 코스닥에서 셀트리온헬스케어(+0.64%), 셀트리온제약(-0.5%) 등 순매도",1
"20일, 코스닥 기관 순매수상위에 반도체 업종 8종목",1
"20일, 외국인 코스닥에서 원익IPS(+9.02%), 씨젠(+5.58%) 등 순매수",1
"20일, 거래소 기관 순매도상위에 운수장비 업종 4종목",1
"20일, 거래소 외국인 순매도상위에 전기,전자 업종 6종목",1
"뉴욕증시, 유럽 경제지표 부진·실적 실망 하락 출발",1
"머스크 트윗 오해한 시장, 엉뚱한 기업 주가 65배 폭등",1
애플차 합작설에 현대차 19%↑.. 뜬소문에 춤추는 한국 증시,1
(22일) HDC현대산업개발 등,1
(22일) 지와이커머스 등,1
'이틀새 12%↑' 네이버의 질주..외국인·기관 꽂힌 이유는,1
"신용융자잔고, 3거래일 만에 증가..21조794억원",1
K-OTC 시장 거래 현황(1/22),1
네이버-빅히트 'K팝 의기투합'..수천억원대 지분 맞교환,1
"美 정유주 추풍낙엽..바이든 정부 ""신규 시추 허가 중단""에 직격탄",1
장 마감후 기업공시,1
아시아 주요 증시 동향(1월 22일),1
22일 장 마감 후 주요 종목 뉴스,1
"박현주 미래에셋 회장의 ETF강의 ""테마형에 분산 투자하라""",1
"22일, 코스닥 기관 순매도상위에 반도체 업종 5종목",1
"22일, 외국인 코스닥에서 원익IPS(+0.3%), 고영(-15.32%) 등 순매도",1
"22일, 기관 코스닥에서 와이지엔터테인먼트(+3.32%), 상아프론테크(+5.85%) 등 순매수",1
"22일, 외국인 코스닥에서 씨젠(+2.21%), 콜마비앤에이치(+6.32%) 등 순매수",1
"22일, 거래소 기관 순매도상위에 금융업 업종 6종목",1
"22일, 거래소 외국인 순매도상위에 전기,전자 업종 5종목",1
"22일, 거래소 기관 순매수상위에 서비스업 업종 4종목",1
"22일, 외국인 거래소에서 삼성SDI(+6.31%), NAVER(+6.51%) 등 순매수",1
"""이란 자산 일체 넘겨야"" IBK기업은행 美서 6조원 규모 소송 당해",1
"기업은행 ""6조 규모 손해배상 청구받아""",1
주간 거래소 외국인 순매수도 상위종목,1
주간 코스닥 기관 순매수도 상위종목,1
유가증권·코스닥 투자주체별 매매동향(1월 22일-최종치),1
주간 코스닥 외국인 순매수도 상위종목,1
주간 거래소 기관 순매수도 상위종목,1
코스닥 기관·외국인·개인 순매수·도 상위종목(1월 22일-최종치),1
美 공매도 헤지펀드 대표 '백기투항'..게임스톱 다시 급등,1
"코스피 3% 급락..외국인 매도에 3,000선 반납",1
"주요국 증시 낙폭은 줄였지만, 1% 안팎 약세..英 0.98%↓",1
인도 증시 6거래일째 약세..1.2%↓,1
